;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
45;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;58.500;2020;PR;São Cristovão - Cascavel;Vazio
46;81.590;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;50.819;2021;PR;Seminário - Curitiba;Localiza Seminovos
47;65.110;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;54.858;2020;PR;Seminário - Curitiba;Localiza Seminovos
48;83.760;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;38.022;2020;PR;Rodocentro - Londrina;Localiza Seminovos
49;89.950;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;57.668;2019;PR;Seminário - Curitiba;Localiza Seminovos
50;57.744;Hyundai;Tucson;2.0 Gls Flex 4p Aut;99.068;2015;PR;Centro - Campo Largo;Vazio
51;59.900;Chevrolet;Onix;1.4 Mt Lt;75.737;2018;PR;Centro - Campo Largo;Vazio
52;63.900;Fiat;Strada;Wk Cc E;58.894;2018;PR;Centro - Campo Largo;Vazio
53;64.900;Fiat;Strada;Hd Wk Cc E;76.308;2018;PR;Centro - Campo Largo;Vazio
54;62.900;Fiat;Argo;Drive 1.0;49.410;2020;PR;Centro - Campo Largo;Vazio
55;81.340;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;54.240;2021;PR;Oficinas - Ponta Grossa;Vazio
56;70.650;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;57.532;2020;PR;Seminário - Curitiba;Localiza Seminovos
57;70.650;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;57.337;2020;PR;Seminário - Curitiba;Localiza Seminovos
58;58.400;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;73.818;2019;PR;Seminário - Curitiba;Localiza Seminovos
59;82.650;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;55.650;2020;PR;Oficinas - Ponta Grossa;Vazio
60;58.910;Ford;Ka;1.5 Ti-vct Flex Se Manual;60.132;2020;PR;Rodocentro - Londrina;Localiza Seminovos
61;59.000;Ford;Ka;1.5 Ti-vct Flex Se Manual;59.235;2020;PR;Oficinas - Ponta Grossa;Vazio
62;84.520;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;56.193;2020;PR;Oficinas - Ponta Grossa;Vazio
63;59.710;Ford;Ka;1.5 Ti-vct Flex Se Manual;60.378;2020;PR;Rodocentro - Londrina;Localiza Seminovos
64;57.810;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;50.133;2020;PR;Rodocentro - Londrina;Localiza Seminovos
65;59.990;Chevrolet;Onix;1.0 Mpfi Lt 8v Flex 4p Manual;49.981;2019;PR;Rodocentro - Londrina;Localiza Seminovos
66;56.790;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;75.043;2020;PR;Rodocentro - Londrina;Localiza Seminovos
67;59.340;Ford;Ka;1.5 Ti-vct Flex Se Manual;68.597;2020;PR;Rodocentro - Londrina;Localiza Seminovos
68;67.130;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;65.597;2019;PR;Rodocentro - Londrina;Localiza Seminovos
69;73.560;Renault;Duster;2.0 16v Hi-flex Dynamique Automático;78.896;2018;PR;Oficinas - Ponta Grossa;Vazio
70;64.210;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;62.492;2020;PR;Oficinas - Ponta Grossa;Vazio
71;84.490;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.000;2020;PR;São Cristovão - Cascavel;Vazio
72;80.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;50.600;2021;PR;Jardim das Américas - Curitiba;Localiza Seminovos
73;69.990;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;50.157;2019;PR;Jardim das Américas - Curitiba;Localiza Seminovos
74;82.650;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;55.650;2020;PR;Seminário - Curitiba;Localiza Seminovos
75;66.990;Renault;Sandero;1.6 16v Sce Flex Zen Manual;51.000;2021;PR;São Cristovão - Cascavel;Vazio
76;58.110;Ford;Ka;1.5 Ti-vct Flex Se Manual;59.235;2020;PR;Seminário - Curitiba;Localiza Seminovos
77;78.500;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;51.326;2020;PR;Rodocentro - Londrina;Localiza Seminovos
78;63.140;Nissan;Versa;1.6 16v Flexstart S 4p Manual;51.383;2020;PR;Seminário - Curitiba;Localiza Seminovos
79;55.300;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.355;2020;PR;Rodocentro - Londrina;Localiza Seminovos
80;65.240;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;75.401;2020;PR;Seminário - Curitiba;Localiza Seminovos
81;61.940;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;51.743;2021;PR;Seminário - Curitiba;Localiza Seminovos
82;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;50.064;2020;PR;Seminário - Curitiba;Localiza Seminovos
83;68.550;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;55.846;2019;PR;Seminário - Curitiba;Localiza Seminovos
84;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;51.240;2020;PR;Seminário - Curitiba;Localiza Seminovos
85;63.160;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;51.483;2021;PR;Rodocentro - Londrina;Localiza Seminovos
86;67.750;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;52.446;2019;PR;Oficinas - Ponta Grossa;Vazio
87;61.890;Ford;Ka;1.5 Ti-vct Flex Se Sedan Automático;49.000;2019;PR;São Cristovão - Cascavel;Vazio
88;66.880;Renault;Logan;1.6 16v Sce Flex Zen Manual;51.110;2021;PR;Seminário - Curitiba;Localiza Seminovos
89;76.970;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;55.027;2020;PR;Seminário - Curitiba;Localiza Seminovos
90;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;50.777;2020;PR;Seminário - Curitiba;Localiza Seminovos
91;66.880;Renault;Logan;1.6 16v Sce Flex Zen Manual;50.222;2021;PR;Seminário - Curitiba;Localiza Seminovos
92;65.770;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;51.202;2020;PR;Rodocentro - Londrina;Localiza Seminovos
93;67.620;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;72.086;2020;PR;Oficinas - Ponta Grossa;Vazio
94;59.800;Ford;Ka;1.5 Ti-vct Flex Se Manual;59.363;2020;PR;Rodocentro - Londrina;Localiza Seminovos
95;57.300;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;62.996;2020;PR;Rodocentro - Londrina;Localiza Seminovos
96;57.680;Renault;Sandero;1.0 12v Sce Flex Zen Manual;70.000;2021;PR;São Cristovão - Cascavel;Vazio
97;62.670;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.043;2021;PR;Rodocentro - Londrina;Localiza Seminovos
98;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;52.354;2020;PR;Seminário - Curitiba;Localiza Seminovos
99;56.890;Hyundai;Hb20;1.0 Unique 12v Flex 4p Manual;50.000;2019;PR;São Cristovão - Cascavel;Vazio
100;67.010;Renault;Sandero;1.6 16v Sce Flex Zen Manual;51.180;2021;PR;Seminário - Curitiba;Localiza Seminovos
101;55.350;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;53.003;2020;PR;Seminário - Curitiba;Localiza Seminovos
102;84.930;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.060;2020;PR;Rodocentro - Londrina;Localiza Seminovos
103;84.930;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;51.129;2020;PR;Rodocentro - Londrina;Localiza Seminovos
104;58.290;Ford;Ka;1.5 Ti-vct Flex Se Manual;51.000;2020;PR;São Cristovão - Cascavel;Vazio
105;65.620;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;60.028;2020;PR;Rodocentro - Londrina;Localiza Seminovos
106;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;50.772;2020;PR;Seminário - Curitiba;Localiza Seminovos
107;69.990;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;50.196;2020;PR;Seminário - Curitiba;Localiza Seminovos
108;61.940;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.623;2021;PR;Seminário - Curitiba;Localiza Seminovos
109;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.211;2020;PR;Seminário - Curitiba;Localiza Seminovos
110;59.890;Renault;Logan;1.6 16v Sce Flex Zen Manual;50.000;2020;PR;São Cristovão - Cascavel;Vazio
111;84.990;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;35.000;2020;PR;São Cristovão - Cascavel;Vazio
112;69.490;Chevrolet;Onix;1.0 Flex Lt Manual;54.000;2020;PR;São Cristovão - Cascavel;Vazio
