;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
1039;71.990;Volkswagen;Saveiro;Saveiro Trendline 1.6 T.flex 8v;61.665;2020;MG;Jaqueline - Belo Horizonte;Vazio
1040;64.990;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;43.935;2021;MG;Jaqueline - Belo Horizonte;Vazio
1041;75.900;Chevrolet;Tracker;Chevrolet Tracker Ltz 1.8 16v Ecotec (aut) (flex);72.000;2015;MG;Carlos Prates - Belo Horizonte;Vazio
1042;61.990;Ford;Ka;Ka+ Sedan 1.5 Se/se Plus 16v Flex 4p;74.280;2020;MG;São Francisco - Belo Horizonte;Vazio
1043;75.990;Chevrolet;Tracker;Ltz 1.8 16v Flex 4x2 Aut.;81.398;2015;MG;São Francisco - Belo Horizonte;Vazio
1044;67.900;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;25.767;2020;MG;São Francisco - Belo Horizonte;Vazio
1045;57.900;Ford;Focus;Focus Sedan 2.0 16v/2.0 16v Flex 4p Aut.;86.794;2015;MG;Jaqueline - Belo Horizonte;Vazio
1046;72.990;Chevrolet;Tracker;Ltz 1.8 16v Flex 4x2 Aut.;94.773;2015;MG;Cidade Industrial - Contagem;Vazio
1047;59.990;Toyota;Etios;Sedán Toyota Etios Sedan Xls 1.5 (aut) (flex);203.000;2018;MG;Estoril - Belo Horizonte;Vazio
1048;84.990;Fiat;Argo;Fiat Argo 1.8 Trekking (aut) (flex);35.000;2020;MG;Estoril - Belo Horizonte;Vazio
1049;64.990;Chevrolet;Onix;Hatch Ltz 1.4 8v Flexpower 5p Mec.;101.390;2018;MG;Santo André - Belo Horizonte;Vazio
1050;87.990;Volkswagen;Virtus;1.6 Msi Flex 16v 4p Aut.;11.676;2021;MG;Estoril - Belo Horizonte;Vazio
1051;72.990;Hyundai;Hb20;C./c.plus/c.style 1.6 Flex 16v Mec.;22.323;2019;MG;Belo Horizonte;Vazio
1052;73.990;Chevrolet;Prisma;Sed. Ltz 1.4 8v Flexpower 4p Aut.;11.096;2019;MG;São Francisco - Belo Horizonte;Vazio
1053;86.890;Chevrolet;Onix;Sed. Plus Prem. 1.0 12v Tb Flex Aut;77.862;2020;MG;São Francisco - Belo Horizonte;Vazio
1054;55.900;Hyundai;Hb20s;C.style/c.plus1.6 Flex 16v Aut. 4p;57.249;2015;MG;São Francisco - Belo Horizonte;Vazio
1055;71.990;Volkswagen;Saveiro;Saveiro Trendline 1.6 T.flex 8v;24.829;2020;MG;Jaqueline - Belo Horizonte;Vazio
1056;87.990;Honda;City;Sedan Lx 1.5 Flex 16v 4p Aut.;57.964;2019;MG;Santo Agostinho - Belo Horizonte;Vazio
1057;64.990;Fiat;Argo;Fiat Argo Drive 1.3 Firefly (flex);32.000;2019;MG;Estoril - Belo Horizonte;Vazio
1058;70.990;Chevrolet;Prisma;Sed. Lt 1.4 8v Flexpower 4p;23.328;2019;MG;Belo Horizonte;Vazio
1059;59.990;Nissan;March;Nissan March 1.6 16v Sv Cvt (flex);26.000;2018;MG;Estoril - Belo Horizonte;Vazio
1060;79.900;Jeep;Renegade;Renegade1.8 4x2 Flex 16v Aut.(pcd);60.651;2018;MG;São Francisco - Belo Horizonte;Vazio
1061;58.990;Fiat;Argo;1.0 Firefly;50.938;2020;MG;Uberlândia;Vazio
1062;85.990;Volkswagen;Virtus;Volkswagen Virtus 1.0 200 Tsi Highline (flex) (aut);119.000;2019;MG;Estoril - Belo Horizonte;Vazio
1063;56.900;Chevrolet;Onix;Hatch Lt 1.0 8v Flexpower 5p Mec.;84.489;2019;MG;Jaqueline - Belo Horizonte;Vazio
1064;89.900;Honda;Fit;Fit Lx 1.5 Flexone 16v 5p Aut.;29.563;2019;MG;Belo Horizonte;Vazio
1065;87.490;Honda;Fit;Fit Lx 1.5 Flexone 16v 5p Aut.;89.629;2020;MG;São Francisco - Belo Horizonte;Vazio
1066;63.990;Volkswagen;Polo;Polo 1.0 Flex 12v 5p;57.088;2018;MG;São Francisco - Belo Horizonte;Vazio
1067;63.990;Hyundai;Hb20;Vision 1.0 Flex 12v Mec.;34.634;2020;MG;São Francisco - Belo Horizonte;Vazio
1068;88.990;Honda;Fit;Fit Ex/s/ex 1.5 Flex/flexone 16v 5p Aut.;8.890;2019;MG;Santo Agostinho - Belo Horizonte;Vazio
1069;85.890;Renault;Duster;Expression 1.6 Flex 16v Aut.;26.663;2020;MG;Cidade Industrial - Contagem;Vazio
1070;56.890;Hyundai;Hb20;Sense 1.0 Flex 12v Mec.;37.722;2020;MG;São Francisco - Belo Horizonte;Vazio
1071;69.900;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;13.185;2021;MG;Carmo - Belo Horizonte;Vazio
1072;75.990;Renault;Logan;Zen Flex 1.6 16v 4p Aut.;19.861;2022;MG;Belo Horizonte;Vazio
1073;69.990;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;1.914;2021;MG;Belo Horizonte;Vazio
1074;81.900;Mitsubishi;Asx;Mitsubishi Asx 2.0 (aut) 4x4;112.000;2015;MG;Carlos Prates - Belo Horizonte;Vazio
1075;75.990;Nissan;Versa;Sl 1.6 16v Flexstart 4p Aut.;102.539;2020;MG;Palmares - Belo Horizonte;Vazio
1076;65.990;Volkswagen;Gol;Gol 1.0 Flex 12v 5p;500;2022;MG;Carmo - Belo Horizonte;Vazio
1077;56.990;Citroën;C3;Attraction Pure Tech 1.2 Flex 12v Mec;35.130;2020;MG;Estoril - Belo Horizonte;Vazio
1078;69.900;Hyundai;Hb20s;C.plus/c.style 1.6 Flex 16v Mec.4p;79.323;2019;MG;Palmares - Belo Horizonte;Vazio
1079;58.990;Citroën;C3;1.2 Pure Tech Flex Attraction Manual;75.000;2020;MG;Belo Horizonte;Vazio
1080;69.990;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;23.794;2021;MG;Estoril - Belo Horizonte;Vazio
1081;75.990;Fiat;Argo;Trekking 1.3 8v Flex;56.165;2020;MG;Belo Horizonte;Vazio
1082;82.990;Volkswagen;Virtus;1.6 Msi Flex 16v 4p Aut.;40.699;2019;MG;Palmares - Belo Horizonte;Vazio
1083;89.900;Renault;Duster;Oroch 2.0 16v Hi-flex Dynamique Automático;42.348;2020;MG;Contagem;Vazio
1084;79.990;Volkswagen;Saveiro;Saveiro Trendline 1.6 T.flex 8v;51.921;2021;MG;Palmares - Belo Horizonte;Vazio
1085;63.990;Honda;Fit;Fit Ex/s/ex 1.5 Flex/flexone 16v 5p Aut.;103.480;2015;MG;São Francisco - Belo Horizonte;Vazio
1086;56.990;Volkswagen;Gol;Gol 1.0 Flex 12v 5p;25.672;2021;MG;Palmares - Belo Horizonte;Vazio
1087;84.990;Chevrolet;Onix;Sedan Plus Ltz 1.0 12v Tb Flex Mec.;24.546;2021;MG;Belo Horizonte;Vazio
1088;81.990;Volkswagen;Virtus;1.6 Msi Flex 16v 4p Aut.;36.379;2020;MG;São Francisco - Belo Horizonte;Vazio
1089;74.990;Volkswagen;Virtus;1.6 Msi Flex 16v 4p Aut.;40.125;2020;MG;Jaqueline - Belo Horizonte;Vazio
1090;68.990;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;25.767;2020;MG;Carmo - Belo Horizonte;Vazio
1091;70.900;Volkswagen;Voyage;1.6 Msi Flex 16v 4p Aut.;15.625;2020;MG;Cidade Industrial - Contagem;Vazio
1092;67.990;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;39.758;2021;MG;Santo Agostinho - Belo Horizonte;Vazio
1093;85.990;Chevrolet;Onix;Sedan Plus Ltz 1.0 12v Tb Flex Aut.;62.319;2020;MG;Santo André - Belo Horizonte;Vazio
1094;62.990;Hyundai;Hb20s;C.plus/c.style1.0 Flex 12v Mec. 4p;26.193;2018;MG;São Francisco - Belo Horizonte;Vazio
1095;77.990;Peugeot;2008;Allure 1.6 Flex 16v 5p Aut.;29.867;2020;MG;Jaqueline - Belo Horizonte;Vazio
1096;79.990;Volkswagen;Voyage;1.6 Msi Flex 16v 4p Aut.;11.510;2021;MG;São Francisco - Belo Horizonte;Vazio
1097;84.900;Honda;Sedan;Honda City Exl 1.5 Cvt (flex);44.000;2017;MG;Carlos Prates - Belo Horizonte;Vazio
1098;77.990;Volkswagen;Virtus;1.6 Msi Flex 16v 4p Aut.;46.410;2019;MG;Carmo - Belo Horizonte;Vazio
1099;69.990;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;14.183;2021;MG;São Francisco - Belo Horizonte;Vazio
1100;62.900;Fiat;Grand;Siena Grand Siena Attrac. 1.4 Evo F.flex 8v;45.432;2021;MG;Palmares - Belo Horizonte;Vazio
1101;56.990;Volkswagen;Pik;Up 1.0 12v Tsi E-flex Move;89.000;2017;MG;Estoril - Belo Horizonte;Vazio
1102;65.900;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;21.547;2021;MG;São Francisco - Belo Horizonte;Vazio
1103;67.990;Volkswagen;Voyage;1.6 Msi Flex 8v 4p;31.506;2021;MG;Jaqueline - Belo Horizonte;Vazio
1104;69.990;Volkswagen;Virtus;1.6 Msi Flex 16v 5p Mec.;25.625;2018;MG;Palmares - Belo Horizonte;Vazio
1105;55.990;Ford;Ka;Ka+ Sedan 1.5 Se/se Plus 16v Flex 4p;28.104;2019;MG;São Francisco - Belo Horizonte;Vazio
1106;64.990;Volkswagen;Polo;Polo 1.6 Msi Flex 16v 5p;57.510;2020;MG;Palmares - Belo Horizonte;Vazio
1107;71.990;Toyota;Yaris;Xl Sedan 1.5 Flex 16v 4p Mec.;41.607;2020;MG;Cidade Industrial - Contagem;Vazio
1108;66.900;Hyundai;Hb20;Hyundai Hb20 1.0 Sense (flex);17.000;2021;MG;Carlos Prates - Belo Horizonte;Vazio
1109;84.900;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;104.473;2020;MG;Jardim Industrial - Contagem;Vazio
1110;77.900;Fiat;Strada;1.4 Mpi Hard Working Cd 8v Flex 3p Manual;64.320;2020;MG;Contagem;Vazio
1111;78.900;Fiat;Cronos;1.3 Firefly Flex Drive Manual;40.123;2021;MG;Jardim Industrial - Contagem;Vazio
1112;62.900;Volkswagen;Saveiro;1.6 Msi Robust Cs 8v Flex 2p Manual;77.000;2020;MG;Prado - Belo Horizonte;Vazio
1113;67.900;Volkswagen;Saveiro;1.6 Msi Robust Cs 8v Flex 2p Manual;28.517;2020;MG;Sete Lagoas;Vazio
1114;57.690;Renault;Sandero;1.0 12v Sce Flex Zen Manual;61.000;2021;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1115;76.990;Fiat;Strada;Fiat Strada Freedom Cc;45.361;2020;MG;Jardim Montanhês - Belo Horizonte;Vazio
1116;72.990;Renault;Duster;2.0 16v Dynamique (aut) (flex);101.286;2019;MG;Brasil - Uberlândia;Vazio
1117;72.990;Hyundai;Hb20x;Premium 1.6 At;88.606;2018;MG;Uberlândia;Vazio
1118;61.900;Fiat;Argo;1.0 Firefly Flex Drive Manual;64.489;2020;MG;Jardim Industrial - Contagem;Vazio
1119;87.990;Nissan;Kicks;Nissan Kicks 1.6 Sl Cvt (flex);62.000;2017;MG;Estoril - Belo Horizonte;Vazio
1120;59.900;Hyundai;Hb20;1.0 Comfort 12v Flex 4p Manual;44.786;2019;MG;Jardim Industrial - Contagem;Vazio
1121;89.990;Renault;Sandero;1.6 16v Sce Flex Stepway Iconic X-tronic;12.250;2021;MG;Sete Lagoas;Vazio
1122;74.990;Mitsubishi;Lancer;2.0 Gt 16v Gasolina 4p Automático;61.670;2017;MG;Sete Lagoas;Vazio
1123;84.990;Volkswagen;Virtus;Mf;15.335;2021;MG;Jardim Montanhês - Belo Horizonte;Vazio
1124;56.990;Volkswagen;Gol;1.0 12v Mpi Totalflex 4p Manual;69.371;2021;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1125;68.720;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;56.577;2019;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1126;89.990;Honda;Hr-v;1.8 16v Flex Ex 4p Automático;91.000;2016;MG;Betânia - Belo Horizonte;Vazio
1127;55.390;Ford;Ka;1.0 Ti-vct Flex Se Manual;50.751;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1128;67.740;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;70.429;2019;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1129;59.990;Toyota;Etios;Sd X 15l Mt;39.300;2018;MG;Palmares - Belo Horizonte;Vazio
1130;57.490;Ford;Ka;1.0 Ti-vct Flex Se Sedan Manual;43.000;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1131;67.690;Chevrolet;Prisma;1.4 Mpfi Lt 8v Flex 4p Manual;40.052;2019;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1132;61.590;Fiat;Argo;1.0 Firefly Flex Drive Manual;50.001;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1133;56.590;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;54.836;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1134;61.590;Fiat;Argo;1.0 Firefly Flex Drive Manual;65.321;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1135;65.900;Fiat;Strada;1.8 Mpi Adventure Ce 16v Flex 2p Manual;83.272;2016;MG;Belo Horizonte;Vazio
1136;59.900;Nissan;March;1.6 Sv 16v Flexstart 4p Xtronic;105.941;2020;MG;Contagem;Vazio
1137;56.590;Chevrolet;Joy;1.0 Spe4 Flex Manual;62.820;2020;MG;Eldorado - Contagem;Localiza Seminovos
1138;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;50.766;2020;MG;Eldorado - Contagem;Localiza Seminovos
1139;56.590;Chevrolet;Joy;1.0 Spe4 Flex Manual;49.841;2020;MG;Eldorado - Contagem;Localiza Seminovos
1140;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;55.740;2020;MG;Eldorado - Contagem;Localiza Seminovos
1141;59.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;62.549;2020;MG;Eldorado - Contagem;Localiza Seminovos
1142;84.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.635;2020;MG;Eldorado - Contagem;Localiza Seminovos
1143;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;55.266;2020;MG;Eldorado - Contagem;Localiza Seminovos
1144;87.490;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.128;2020;MG;Eldorado - Contagem;Localiza Seminovos
1145;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;51.516;2020;MG;Eldorado - Contagem;Localiza Seminovos
1146;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;58.016;2020;MG;Eldorado - Contagem;Localiza Seminovos
1147;64.990;Renault;Duster;1.6 Dynamique 4x2 16v Flex 4p Manual;94.045;2017;MG;Pouso Alegre;Vazio
1148;62.990;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.205;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1149;86.500;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;63.735;2016;MG;João Monlevade;Vazio
1150;77.090;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;45.323;2020;MG;Padre Eustáquio - Belo Horizonte;Localiza Seminovos
1151;60.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;33.789;2020;MG;Padre Eustáquio - Belo Horizonte;Localiza Seminovos
1152;56.250;Chevrolet;Prisma;1.0 Mpfi Joy 8v Flex 4p Manual;61.400;2019;MG;Padre Eustáquio - Belo Horizonte;Localiza Seminovos
1153;63.400;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;46.800;2020;MG;Padre Eustáquio - Belo Horizonte;Localiza Seminovos
1154;79.900;Hyundai;Hb20s;1.6 Style (aut) (flex);10.000;2019;MG;Brasil - Uberlândia;Vazio
1155;81.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;43.593;2020;MG;Heliópolis - Belo Horizonte;Vazio
1156;55.340;Peugeot;208;1.2 Active 12v Flex 4p Manual;50.794;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1157;88.350;Renault;Captur;2.0 16v Hi-flex Intense Automático;56.904;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1158;72.040;Chevrolet;Onix;1.0 Flex Lt Manual;62.302;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1159;79.990;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;57.984;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1160;64.990;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.187;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1161;55.650;Ford;Ka;1.0 Ti-vct Flex Se Manual;62.957;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1162;76.590;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;102.756;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1163;81.840;Fiat;Fiorino;1.4 Hard Working (flex);40.788;2021;MG;Filadélfia - Betim;Seminovos Movida
1164;58.990;Ford;Ka;1.5 Ti-vct Flex Se Sedan Manual;47.037;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1165;82.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;47.998;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1166;61.480;Fiat;Argo;1.0 Firefly Flex Drive Manual;56.425;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1167;55.300;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.196;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1168;86.990;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.315;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1169;64.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;54.025;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1170;59.320;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;51.053;2021;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1171;78.990;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;50.102;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1172;55.390;Ford;Ka;1.0 Ti-vct Flex Se Manual;76.567;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1173;81.900;Volkswagen;Golf;1.4 Tsi Highline 16v Gasolina 4p Automático;78.595;2015;MG;Jardim Panorama - Ipatinga;Vazio
1174;81.990;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;79.000;2016;MG;Pouso Alegre;Vazio
1175;75.990;Chevrolet;Prisma;1.4 Mpfi Ltz 8v Flex 4p Automático;50.000;2019;MG;Pouso Alegre;Vazio
1176;86.770;Chevrolet;Onix;Premier Ii 1.0 Turbo (flex) (aut);46.896;2020;MG;Cidade Industrial - Contagem;Seminovos Movida
1177;61.590;Fiat;Argo;1.0 Firefly Flex Drive Manual;40.656;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1178;61.590;Fiat;Argo;1.0 Firefly Flex Drive Manual;42.768;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1179;82.990;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;42.582;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1180;82.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;46.198;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1181;61.590;Fiat;Argo;1.0 Firefly Flex Drive Manual;100.171;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1182;86.990;Renault;Captur;2.0 16v Hi-flex Intense Automático;51.128;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1183;86.990;Renault;Captur;2.0 16v Hi-flex Intense Automático;51.526;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1184;56.990;Volkswagen;Gol;1.0 12v Mpi Totalflex 4p Manual;51.295;2021;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1185;55.390;Ford;Ka;1.0 Ti-vct Flex Se Manual;50.691;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1186;71.990;Chevrolet;Onix;1.0 Flex Lt Manual;66.059;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1187;84.700;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;63.672;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1188;59.040;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;56.831;2021;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1189;82.990;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;59.316;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1190;89.500;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;45.641;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1191;56.490;Renault;Sandero;1.0 12v Sce Flex Zen Manual;58.658;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1192;59.900;Fiat;Argo;1.0 Firefly Flex Drive Manual;51.208;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1193;65.900;Volkswagen;Saveiro;Cross Cross 1.6 16v Msi Ce (flex);124.000;2015;MG;Industrial - Contagem;Vazio
1194;59.460;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;45.277;2021;MG;Eldorado - Contagem;Localiza Seminovos
1195;59.270;Fiat;Argo;1.0 Firefly Flex Drive Manual;94.351;2020;MG;Eldorado - Contagem;Localiza Seminovos
1196;82.440;Chevrolet;Onix;1.0 Turbo Flex Plus Ltz Automático;59.399;2021;MG;Eldorado - Contagem;Localiza Seminovos
1197;84.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;55.576;2020;MG;Eldorado - Contagem;Localiza Seminovos
1198;61.220;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;52.470;2021;MG;Eldorado - Contagem;Localiza Seminovos
1199;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.300;2020;MG;Eldorado - Contagem;Localiza Seminovos
1200;59.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;50.899;2020;MG;Eldorado - Contagem;Localiza Seminovos
1201;56.590;Chevrolet;Joy;1.0 Spe4 Flex Manual;59.027;2020;MG;Eldorado - Contagem;Localiza Seminovos
1202;59.660;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;41.547;2021;MG;Eldorado - Contagem;Localiza Seminovos
1203;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;51.870;2020;MG;Eldorado - Contagem;Localiza Seminovos
1204;56.590;Chevrolet;Joy;1.0 Spe4 Flex Manual;67.171;2020;MG;Eldorado - Contagem;Localiza Seminovos
1205;59.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;69.544;2020;MG;Eldorado - Contagem;Localiza Seminovos
1206;69.490;Chevrolet;Onix;1.0 Flex Lt Manual;51.799;2020;MG;Eldorado - Contagem;Localiza Seminovos
1207;89.390;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;51.800;2020;MG;Eldorado - Contagem;Localiza Seminovos
1208;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;50.516;2020;MG;Eldorado - Contagem;Localiza Seminovos
1209;55.030;Volkswagen;Gol;1.0 12v Mpi Totalflex 4p Manual;85.636;2021;MG;Eldorado - Contagem;Localiza Seminovos
1210;58.380;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;52.054;2020;MG;Eldorado - Contagem;Localiza Seminovos
1211;70.420;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;52.599;2021;MG;Eldorado - Contagem;Localiza Seminovos
1212;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;54.289;2020;MG;Eldorado - Contagem;Localiza Seminovos
1213;68.890;Chevrolet;Onix;1.0 Flex Lt Manual;80.344;2020;MG;Eldorado - Contagem;Localiza Seminovos
1214;59.660;Fiat;Argo;1.0 Firefly Flex Drive Manual;86.630;2020;MG;Eldorado - Contagem;Localiza Seminovos
1215;64.980;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;84.999;2020;MG;Eldorado - Contagem;Localiza Seminovos
1216;84.990;Renault;Captur;1.6 16v Sce Flex Zen Manual;18.000;2018;MG;Montes Claros;Vazio
1217;64.990;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;23.000;2021;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1218;84.990;Chevrolet;Onix;Chevrolet Onix Plus 10mt Lt1;1.709;2022;MG;Sion - Belo Horizonte;Vazio
1219;82.150;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;43.423;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1220;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;41.000;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1221;89.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;46.222;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1222;55.070;Ford;Ka;1.0 Ti-vct Flex Se Sedan Manual;43.000;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1223;81.050;Volkswagen;Virtus;1.6 Msi Total Flex Manual;45.831;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1224;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;50.001;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1225;89.900;Renault;Duster;Oroch 2.0 16v Hi-flex Dynamique Automático;33.053;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1226;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;65.321;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1227;57.240;Renault;Sandero;1.0 12v Sce Flex Zen Manual;50.533;2021;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1228;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;56.890;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1229;85.990;Volkswagen;Golf;Golf;80.469;2015;MG;Sion - Belo Horizonte;Vazio
1230;89.500;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;45.641;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1231;56.490;Renault;Sandero;1.0 12v Sce Flex Zen Manual;58.658;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1232;59.900;Fiat;Argo;1.0 Firefly Flex Drive Manual;51.208;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1233;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;53.568;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1234;68.990;Chevrolet;Onix;1.0 Flex Lt Manual;50.825;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1235;68.990;Volkswagen;Polo;Polo Mf 1.6 Manual Flex;60.000;2020;MG;Sion - Belo Horizonte;Vazio
1236;57.390;Chevrolet;Joy;1.0 Spe4 Flex Manual;63.750;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1237;64.990;Fiat;Strada;Strada;79.000;2020;MG;Sion - Belo Horizonte;Vazio
1238;68.490;Fiat;Cronos;Cronos;97.000;2020;MG;Sion - Belo Horizonte;Vazio
1239;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;51.019;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
